instanceId,costs,duration,effective,waiting,offTime
121,3101287.0,1495115,181040,1314075,0
122,2275148.0,1563850,147045,1416805,0
123,2115907.0,1518712,188970,1329742,0
124,2604650.0,1542334,204075,1338259,0
125,1151960.0,1595268,116678,1478590,0
126,1877804.0,1374728,140868,1233860,0
127,2906265.0,1387617,186715,1200902,0
128,1397588.0,1499825,86052,1413773,0
129,3170203.0,1787657,168297,1388960,230400
130,1655022.0,1539807,130291,1409516,0
131,950129.0,1403406,49585,1353821,0
132,1725211.0,1389682,72095,1317587,0
133,1053041.0,1372771,60260,1312511,0
134,1445025.0,1614942,117978,1266564,230400
135,1891811.0,1612411,147054,1234957,230400
136,3817503.0,1629394,159985,1239009,230400
137,3097895.0,1668721,169955,1498766,0
138,2129143.0,1639137,143362,1495775,0
139,2454751.0,1676018,188982,1256636,230400
140,981068.0,1592766,77501,1515265,0
141,2052973.0,1605561,116149,1259012,230400
142,4704979.0,1690588,200041,1260147,230400
143,1182786.0,1622230,129061,1262769,230400
144,2805716.0,1709502,155890,1553612,0
145,3153304.0,2097933,167577,1699956,230400
146,4700053.0,1787515,192118,1595397,0
147,1779661.0,1699336,96074,1603262,0
148,1706296.0,2169957,220134,1949823,0
149,2081050.0,1664287,121337,1542950,0
150,3354679.0,2122893,135350,1987543,0
151,2231961.0,1537118,117774,1419344,0
152,2309123.0,1603263,222808,1380455,0
153,1735802.0,1918278,171584,1516294,230400
154,1864617.0,1619510,97121,1522389,0
155,1648751.0,1586246,203336,1382910,0
156,3041959.0,1908614,176921,1501293,230400
157,3017677.0,1465913,150016,1315897,0
158,3305920.0,1904446,133891,1540155,230400
159,2241437.0,1944478,126409,1818069,0
160,2804059.0,1897941,230444,1437097,230400
161,1795527.0,1929678,111079,1818599,0
162,2127992.0,1946751,144001,1802750,0
163,2194734.0,1986717,164537,1822180,0
164,2262982.0,1935509,106005,1829504,0
165,1911937.0,1911032,80346,1830686,0
166,1265426.0,1888206,70153,1818053,0
167,1320530.0,1929375,113669,1815706,0
168,4397508.0,1977713,247602,1730111,0
169,4657430.0,1932083,203661,1728422,0
170,2713825.0,1966722,238060,1728662,0
171,2718343.0,2215661,224484,1760777,230400
172,2991608.0,2225394,203795,1791199,230400
173,1696029.0,2233884,98938,1674146,460800
174,4804900.0,2272104,196164,1615140,460800
175,1145115.0,2230379,106257,1663322,460800
176,2448496.0,2236359,151128,2085231,0
177,2546257.0,2293584,210310,2083274,0
178,3369419.0,2259983,169430,2090553,0
179,1560423.0,2337097,216790,2120307,0
180,1499746.0,2232727,93331,2139396,0
181,4667819.0,2302416,186167,2116249,0
182,1144789.0,2213186,68274,2144912,0
183,4411805.0,2364912,187526,2177386,0
184,1801082.0,2214233,69447,2144786,0
185,1353341.0,2191067,101897,2089170,0
186,3847795.0,2314340,222975,2091365,0
187,2294125.0,2150241,109013,2041228,0
188,2587327.0,2190756,222197,1968559,0
189,3485572.0,2453156,253580,1969176,230400
190,5392049.0,2560161,248330,2081431,230400
191,3189819.0,2182236,220271,1961965,0
192,1444363.0,2456274,90677,2135197,230400
193,1324325.0,2037254,98471,1938783,0
194,945127.0,2411944,64142,2117402,230400
195,1816658.0,2446931,146179,2300752,0
196,4023745.0,2492961,212880,2049681,230400
197,1789473.0,2473114,167716,2305398,0
198,2209137.0,2497880,144325,2353555,0
199,1363066.0,2472184,80467,2391717,0
200,1794302.0,2449629,146053,2303576,0
201,2107102.0,2447460,103837,2343623,0
202,2568394.0,2445281,126960,2318321,0
203,3285102.0,2493558,200165,2293393,0
204,2039098.0,2474046,154572,2319474,0
205,1713651.0,2493386,201061,2292325,0
206,4078012.0,2487536,163553,2093583,230400
207,1273407.0,2429633,74162,2125071,230400
208,2157446.0,2460676,113364,2116912,230400
209,1129263.0,2416511,62189,2354322,0
210,731372.0,2376030,48884,2327146,0
211,1911612.0,2690328,95272,2595056,0
212,2134230.0,2698943,93386,2605557,0
213,2625341.0,2378251,147973,2230278,0
214,2944776.0,2677584,225769,2221415,230400
215,4052169.0,2790913,195486,2595427,0
