instanceId,costs,duration,effective,waiting,offTime
49,3614641.0,1144297,190809,723088,230400
50,4005393.0,1615962,262663,1122899,230400
51,5118466.0,1141164,236902,673862,230400
52,5710064.0,1591723,244247,1117076,230400
53,1657102.0,1016820,111171,675249,230400
54,2427569.0,1092849,150351,712098,230400
55,2067920.0,1726753,223681,1272672,230400
56,4334850.0,2048551,269156,1779395,0
57,3434031.0,1440284,182867,1257417,0
58,4512077.0,2966223,217082,2518741,230400
59,1951286.0,1048507,160162,888345,0
60,756503.0,1043756,80128,963628,0
61,3135392.0,1490516,201619,1058497,230400
62,3156021.0,1246858,237532,1009326,0
63,927743.0,1242941,43565,1199376,0
64,2852666.0,1501419,166423,1334996,0
65,3565923.0,1820550,222213,1598337,0
66,2293829.0,826396,158807,667589,0
67,895251.0,1198207,39642,1158565,0
68,4069131.0,1463100,187455,1045245,230400
69,2207433.0,1180566,211081,969485,0
70,1340657.0,1827227,94170,1733057,0
71,2039409.0,1687005,126368,1560637,0
72,1553784.0,2317321,110903,2206418,0
73,2127135.0,1217245,180455,1036790,0
74,1809083.0,1242809,124790,887619,230400
75,616504.0,1329753,47073,1282680,0
76,1474377.0,1329987,83746,1246241,0
77,2030275.0,1886188,118454,1767734,0
78,2774296.0,1726970,111010,1615960,0
79,5682970.0,1586244,247217,1339027,0
80,1882652.0,1579805,117785,1462020,0
81,1664659.0,1671547,215335,1456212,0
82,2062124.0,1594961,88125,1276436,230400
