instanceId,costs,duration,effective,waiting,offTime
0,2247462.0,126551,103130,23421,0
1,1537529.0,248235,206309,41926,0
2,2512995.0,210663,150944,59719,0
3,3866085.0,199406,162454,36952,0
4,2426793.0,260870,216031,44839,0
5,3515607.0,561020,199406,361614,0
6,2578128.0,244720,192504,52216,0
7,1900025.0,232090,104028,128062,0
8,1365071.0,198918,56880,142038,0
9,1748283.0,521963,200462,91101,230400
10,1324816.0,462502,98282,364220,0
11,5052201.0,516773,204732,81641,230400
