caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
18,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2589.284, 122.406, 89.707, 1712.531, 688.281, 15120.776, 932.884, 0.0, 32353.179, 398.655, 1104.02, 94550.957, 60.0, 60.0, 0.0, 305.527, 1956.182, 0.0, 331.355]","[0.0, 0.0, 0.0, 28866.151, 15081.148, 7234.992, 0.0, 0.0, 509.755, 5235.077, 41545.891, 2028.536, 0.0, 185.124, 9664.359, 0.0, 0.0, 0.0, 0.0]",8019.776000000001,5807.949105263157,262726.777,2017-08-16 18:38:43.769000
19,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1402.476, 140.65, 99.62, 1394.33, 927.411, 1872.365, 708.052, 870.71, 977.784, 21010.983, 1584.341, 0.0, 15466.63, 760.038, 446.371, 131229.703, 60.0, 60.0, 0.0, 148.416, 0.0, 321.664]","[0.0, 0.0, 0.0, 22320.487, 0.0, 14900.195, 0.0, 17298.013, 2071.483, 1157.818, 0.0, 0.0, 2619.224, 674.379, 37363.409, 13044.058, 0.0, 0.0, 124427.327, 301.195, 792.286, 433.548]",8158.2519999999995,10791.064636363635,416884.966,2017-08-16 20:51:28.108000
20,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[407.596, 225.351, 91.739, 1155.299, 753.7, 1046.166, 414.512, 1243.902, 674.379, 5556.162, 743.08, 0.0, 29623.037, 643.994, 604.542, 62344.021, 60.0, 60.0, 0.0, 191.537, 0.0, 296.204]","[0.0, 0.0, 0.0, 10863.523, 0.0, 5855.364, 0.0, 9557.476, 4310.74, 760.038, 0.0, 0.0, 765.409, 2954.868, 93656.352, 9364.941, 0.0, 0.0, 101120.999, 375.36, 379.582, 0.0]",4824.3282272727265,10907.484181818181,346099.873,2017-08-17 16:33:05.312000
21,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1529.976, 434.797, 123.009, 1508.489, 848.879, 2269.778, 879.663, 1271.753, 857.83, 875.09, 1363.787, 3439.336, 1914.949, 0.0, 29831.878, 488.651, 1615.241, 125413.864, 60.0, 60.0, 0.0, 244.964, 0.0, 484.321]","[0.0, 0.0, 0.0, 2178.843, 0.0, 3656.23, 0.0, 3092.308, 0.0, 3119.016, 6589.102, 4315.133, 0.0, 0.0, 11824.004, 1403.803, 52445.429, 42917.03, 0.0, 9014.437, 133266.384, 0.0, 0.0, 0.0]",7313.177291666668,11409.238291666667,449337.97400000005,2017-08-18 03:17:14.634000
22,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3396.01, 161.801, 130.03, 747.289, 1525.866, 8151.928, 1278.517, 0.0, 43819.861, 540.615, 1294.806, 114793.447, 60.0, 60.0, 0.0, 296.001, 0.0, 438.37]","[0.0, 0.0, 0.0, 3816.221, 1698.816, 2734.166, 0.0, 0.0, 3710.726, 5468.727, 52740.415, 42956.631, 0.0, 15351.896, 132638.788, 0.0, 0.0, 0.0]",9816.363388888889,14506.465888888888,437810.927,2017-08-18 04:41:20.573000
23,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[430.235, 390.855, 141.878, 1012.937, 1462.413, 10792.088, 1667.042, 0.0, 15861.302, 444.541, 1709.02, 41822.141, 60.0, 60.0, 0.0, 379.582, 0.0, 305.301]","[0.0, 0.0, 0.0, 1996.909, 2797.619, 3389.523, 0.0, 0.0, 1125.879, 13600.379, 67121.015, 31606.297, 0.0, 0.0, 97692.503, 566.897, 0.0, 296.204]",4252.1852777777785,12232.956944444442,296732.56,2017-08-18 06:20:57.926000
24,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3029.557, 501.522, 140.878, 988.833, 745.061, 1475.934, 518.738, 1672.917, 667.01, 1610.964, 633.712, 2036.378, 914.788, 1403.803, 567.115, 793.963, 469.506, 1273.499, 491.772, 1854.069, 2181.672, 6261.807, 1244.184, 0.0, 48066.164, 378.745, 895.856, 45830.892, 60.0, 60.0, 0.0, 397.458, 1167.814, 0.0, 328.092]","[0.0, 0.0, 0.0, 6348.173, 0.0, 4235.789, 0.0, 3564.592, 0.0, 19603.246, 0.0, 13032.308, 0.0, 2755.514, 0.0, 526.566, 0.0, 324.418, 0.0, 4084.264, 8385.769, 0.0, 0.0, 0.0, 1670.566, 1365.572, 139593.209, 4495.092, 0.0, 14306.875, 84762.532, 0.0, 0.0, 0.0, 0.0]",3676.0772285714283,8830.128142857142,437717.18799999997,2017-08-18 08:08:02.570000
25,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[451.876, 159.808, 89.036, 1798.759, 772.519, 20270.256, 1727.24, 0.0, 15489.005, 682.638, 694.655, 139153.87, 60.0, 60.0, 0.0, 249.215, 0.0, 679.048]","[0.0, 0.0, 0.0, 7103.002, 3000.842, 4499.26, 0.0, 0.0, 3469.466, 1663.114, 53905.325, 66395.24, 0.0, 8970.16, 98748.436, 0.0, 0.0, 0.0]",10129.884722222221,13764.158055555556,430092.77,2017-08-18 09:37:09.462000
26,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[1376.544, 817.687, 161.013, 2057.743, 1047.155, 1502.471, 1081.713, 1062.499, 237.205, 1126.863, 793.924, 14815.874, 1749.066, 0.0, 28233.644, 633.939, 254.744, 153936.588, 60.0, 60.0, 0.0, 312.357, 1433.207, 0.0, 411.818]","[0.0, 0.0, 0.0, 21130.295, 0.0, 12597.5, 0.0, 1388.78, 0.0, 445.433, 116.785, 1273.499, 0.0, 0.0, 183.246, 0.0, 9469.615, 151388.963, 0.0, 60405.522, 25673.868, 0.0, 0.0, 124.928, 218.01]",8526.64216,11376.657759999998,497582.4979999999,2017-08-18 14:08:20.245000
27,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[600.667, 1306.328, 74.189, 1023.458, 742.767, 1752.227, 754.595, 8042.452, 1374.779, 0.0, 19743.998, 591.99, 1738.881, 94465.148, 60.0, 60.0, 0.0, 339.92, 0.0, 242.952]","[0.0, 0.0, 0.0, 16098.965, 0.0, 13380.901, 1134.443, 419.02, 0.0, 0.0, 479.29, 15214.423, 9308.393, 68084.855, 0.0, 12301.792, 133326.384, 0.0, 0.0, 0.0]",6645.717549999999,13487.4233,402662.81700000004,2017-08-18 16:12:43.378000
28,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2478.583, 414.938, 74.996, 1134.443, 1024.05, 18932.394, 1304.432, 0.0, 18129.173, 775.576, 2057.594, 175422.922, 60.0, 60.0, 0.0, 244.555, 0.0, 454.758]","[0.0, 0.0, 0.0, 12877.682, 754.595, 677.178, 0.0, 0.0, 5206.735, 651.99, 10211.698, 150050.362, 0.0, 43649.405, 23310.811, 35.37, 361.994, 0.0]",12364.911888888888,13765.99,470356.234,2017-08-18 21:31:36.681000
29,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3245.246, 706.194, 140.976, 1422.371, 1068.669, 1157.092, 1301.37, 14235.069, 1292.954, 0.0, 14562.413, 592.763, 1584.962, 33523.637, 60.0, 60.0, 0.0, 160.798, 1694.325, 0.0, 428.967]","[0.0, 0.0, 0.0, 1204.695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 138024.856, 4152.126, 0.0, 9877.125, 98945.116, 0.0, 0.0, 0.0, 0.0]",3677.9907619047617,12009.710380952381,329441.724,2017-08-19 13:57:16.335000
30,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2496.765, 214.098, 137.908, 1380.953, 996.391, 937.604, 662.574, 16716.307, 636.736, 0.0, 24920.675, 416.06, 673.145, 138178.658, 60.0, 60.0, 0.0, 361.994, 0.0, 340.03]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 619.666, 0.0, 122708.242, 37002.618, 0.0, 30355.041, 23250.811, 279.925, 0.0, 329.83]",9459.4949,10727.306649999997,403736.03099999996,2017-08-19 16:05:31.986000
31,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[321.224, 195.418, 191.65, 1256.402, 1365.572, 2687.737, 371.947, 0.0, 33722.086, 520.074, 1314.381, 98001.756, 60.0, 60.0, 0.0, 381.14, 0.0, 559.805]","[0.0, 0.0, 0.0, 398.593, 4226.633, 378.745, 0.0, 0.0, 0.0, 0.0, 105445.328, 36791.882, 0.0, 64592.032, 27181.502, 0.0, 0.0, 0.0]",7833.844000000001,13278.595277777778,380023.907,2017-08-19 22:19:27.701000
32,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3037.225, 193.294, 134.697, 1019.527, 424.965, 1846.183, 1939.104, 21216.531, 1742.617, 0.0, 20144.518, 695.531, 1387.818, 68841.259, 60.0, 60.0, 0.0, 399.002, 0.0, 472.583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 839.326, 62394.825, 46486.667, 0.0, 58879.553, 20365.473, 0.0, 0.0, 0.0]",6180.7427,9448.2922,312580.698,2017-08-20 08:13:34.159000
33,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3024.552, 199.028, 94.468, 880.391, 1953.604, 15221.991, 1675.586, 0.0, 35827.184, 762.816, 922.604, 59436.944, 60.0, 60.0, 0.0, 218.01, 0.0, 255.099]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1950.545, 49568.803, 114672.151, 0.0, 31457.495, 22038.227, 42.003, 202.619, 0.0]",6699.570944444446,12218.435722222224,340524.12000000005,2017-08-20 09:46:44.523000
34,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2263.648, 650.427, 85.634, 1135.814, 406.09, 1442.752, 2765.27, 12525.937, 539.161, 0.0, 21704.071, 735.1, 1897.771, 43986.229, 60.0, 60.0, 0.0, 205.527, 0.0, 777.312]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 596.321, 18141.143, 26110.575, 132629.038, 0.0, 27769.327, 21978.227, 257.105, 0.0, 209.199]",4562.03715,11384.54675,318931.678,2017-08-20 15:58:48.377000
35,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1346.108, 56.321, 74.302, 1135.482, 664.192, 839.326, 1202.971, 7388.537, 1329.561, 0.0, 40237.94, 435.107, 660.29, 43032.577, 60.0, 60.0, 0.0, 211.833, 0.0, 410.353]","[0.0, 0.0, 0.0, 9108.879, 0.0, 709.197, 695.531, 0.0, 0.0, 0.0, 1312.581, 14199.074, 138029.585, 6854.877, 0.0, 17777.247, 20569.859, 0.0, 250.339, 0.0]",4957.245000000001,10475.358449999998,308652.06899999996,2017-08-20 18:56:58.339000
36,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2118.922, 802.363, 87.986, 2297.337, 1276.678, 19414.914, 632.598, 0.0, 47759.203, 721.687, 1757.578, 52820.277, 60.0, 60.0, 0.0, 298.321, 0.0, 694.887]","[0.0, 0.0, 0.0, 2273.703, 1018.672, 2554.504, 0.0, 0.0, 3936.49, 8445.235, 109739.888, 29236.417, 0.0, 25832.728, 145271.952, 0.0, 30.663, 0.0]",7266.8195000000005,18241.125111111112,459143.003,2017-08-20 23:55:56.211000
37,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[405.887, 1031.577, 109.465, 1018.672, 1337.117, 20926.876, 1032.544, 0.0, 35116.961, 616.61, 1593.068, 133445.132, 60.0, 60.0, 0.0, 122.067, 1353.126, 0.0, 794.759]","[0.0, 0.0, 0.0, 3272.662, 2039.494, 3511.697, 0.0, 0.0, 2210.273, 14748.146, 111348.411, 17639.631, 0.0, 11148.809, 99431.979, 0.0, 0.0, 0.0, 0.0]",10474.940052631579,13965.84747368421,464374.963,2017-08-21 00:41:56.931000
38,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2214.603, 151.356, 113.035, 454.571, 848.649, 1783.355, 862.831, 10730.54, 1251.61, 0.0, 37808.594, 778.812, 1312.425, 19928.082, 60.0, 60.0, 0.0, 335.981, 0.0, 489.985]","[0.0, 0.0, 0.0, 2994.129, 0.0, 18566.265, 4402.537, 10937.495, 0.0, 0.0, 6407.281, 12878.221, 85151.403, 29088.796, 0.0, 18396.648, 16157.963, 211.833, 0.0, 0.0]",3959.22145,10259.628550000001,284377.0,2017-08-21 01:44:18.682000
39,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2363.948, 540.921, 116.867, 1899.327, 788.912, 763.182, 327.313, 1680.293, 773.07, 1455.268, 914.141, 1121.257, 718.42, 1730.24, 802.35, 487.474, 1124.306, 11459.285, 1550.393, 0.0, 47829.509, 604.937, 2041.645, 147316.064, 60.0, 60.0, 0.0, 242.863, 960.232, 0.0, 871.974]","[0.0, 0.0, 0.0, 5873.496, 0.0, 1842.029, 0.0, 20577.54, 0.0, 11758.745, 0.0, 14656.049, 0.0, 5469.215, 0.0, 13817.969, 9161.447, 18019.289, 0.0, 0.0, 29066.028, 30392.631, 22645.874, 6732.875, 0.0, 24752.566, 109877.18, 0.0, 0.0, 0.0, 0.0]",7438.8448709677405,10472.352677419354,555247.124,2017-08-21 07:00:24.513000
40,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1595.872, 290.316, 62.266, 1768.11, 777.757, 1668.241, 1148.842, 16389.392, 899.087, 0.0, 18340.695, 562.012, 1355.665, 48039.065, 60.0, 60.0, 0.0, 328.984, 0.0, 258.272]","[0.0, 0.0, 0.0, 7538.59, 0.0, 9354.328, 12965.94, 12283.134, 0.0, 0.0, 3600.467, 9086.909, 81042.408, 31481.299, 0.0, 25760.968, 145211.952, 0.0, 0.0, 135.706]",4680.2288,16923.08505,432066.277,2017-08-21 07:22:12.028000
41,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2729.794, 256.151, 128.509, 2288.417, 918.171, 1958.12, 575.254, 716.33, 1266.698, 8695.189, 1811.6, 0.0, 16695.174, 695.927, 836.141, 44476.678, 60.0, 60.0, 0.0, 166.369, 0.0, 858.504]","[0.0, 0.0, 0.0, 11647.458, 0.0, 17020.703, 0.0, 6213.916, 4204.607, 11104.059, 0.0, 0.0, 6837.053, 31360.263, 31198.288, 43755.88, 0.0, 31689.747, 129734.838, 298.321, 258.272, 0.0]",3872.4102727272725,14787.427500000002,410516.43100000004,2017-08-21 13:35:40.378000
42,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2303.14, 385.843, 93.924, 1866.232, 634.47, 1252.562, 1952.346, 2420.015, 1063.221, 0.0, 51867.623, 441.573, 723.303, 118259.379, 60.0, 60.0, 0.0, 290.484, 1646.396, 0.0, 709.086]","[0.0, 0.0, 0.0, 12898.156, 0.0, 17902.75, 5746.48, 5249.199, 0.0, 0.0, 11624.557, 40044.996, 43074.046, 3069.192, 0.0, 38543.668, 52775.623, 0.0, 0.0, 0.0, 0.0]",8858.552238095239,10996.60319047619,416958.26399999997,2017-08-21 13:58:29.644000
43,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1967.33, 124.427, 100.212, 506.458, 598.011, 1533.862, 833.23, 2574.092, 594.976, 1641.296, 1205.655, 7268.796, 1811.206, 0.0, 51923.298, 369.122, 1116.25, 132181.4, 60.0, 60.0, 0.0, 252.506, 0.0, 512.287]","[0.0, 0.0, 0.0, 17591.109, 0.0, 6104.333, 0.0, 7551.166, 0.0, 13258.737, 6620.097, 26557.252, 0.0, 0.0, 31555.817, 18606.702, 21609.105, 64193.992, 0.0, 42665.392, 98036.208, 334.913, 228.652, 188.764]",8634.767249999999,14795.926624999998,562336.6529999999,2017-08-21 18:21:44.623000
44,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1402.88, 252.638, 50.291, 1631.581, 1696.037, 21663.554, 1536.377, 0.0, 49535.845, 599.464, 905.575, 167350.603, 60.0, 60.0, 0.0, 123.956, 0.0, 247.827]","[0.0, 0.0, 0.0, 16405.644, 5352.063, 9322.451, 0.0, 0.0, 16593.298, 64491.234, 26582.038, 2968.502, 0.0, 11002.217, 157486.632, 0.0, 0.0, 0.0]",13728.701555555555,17233.559944444445,557320.707,2017-08-21 19:18:55.268000
45,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2890.791, 822.165, 123.88, 1660.702, 883.763, 1065.781, 932.695, 1737.138, 883.236, 844.241, 758.142, 5924.682, 645.304, 0.0, 31954.886, 756.134, 1635.298, 124291.266, 60.0, 60.0, 0.0, 301.567, 0.0, 621.208]","[0.0, 0.0, 0.0, 15142.043, 0.0, 4092.65, 0.0, 9700.924, 0.0, 12605.932, 17566.186, 26816.86, 0.0, 0.0, 58544.651, 18656.179, 3802.164, 152284.362, 0.0, 41502.965, 20383.433, 0.0, 0.0, 0.0]",7452.203291666666,15879.097875,559951.228,2017-08-21 19:41:56.033000
46,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2210.104, 413.58, 177.545, 1528.823, 767.925, 1081.168, 1150.902, 11305.024, 453.405, 0.0, 37967.187, 673.18, 1828.489, 175878.333, 60.0, 60.0, 0.0, 215.31, 1002.054, 0.0, 472.079]","[0.0, 0.0, 0.0, 4527.314, 0.0, 9507.964, 14075.404, 7105.403, 0.0, 0.0, 25286.787, 55533.016, 25000.688, 2751.548, 0.0, 45473.923, 113649.476, 0.0, 0.0, 38.669, 553.838]",11297.386095238096,14452.572857142855,540749.138,2017-08-22 00:26:57.004000
47,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1516.193, 340.698, 91.017, 205.625, 600.464, 1304.726, 784.493, 1162.969, 1653.522, 4872.69, 488.045, 0.0, 51352.43, 484.634, 926.857, 104871.765, 60.0, 60.0, 0.0, 334.913, 0.0, 553.838]","[0.0, 0.0, 0.0, 4804.612, 0.0, 8713.042, 0.0, 13209.11, 6602.783, 32172.526, 0.0, 0.0, 39960.334, 14030.759, 15673.329, 82657.911, 0.0, 47752.336, 100997.402, 0.0, 481.158, 0.0]",7802.949045454545,16684.331909090906,538720.181,2017-08-22 00:52:53.882000
48,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1248.342, 129.125, 81.959, 1715.667, 1046.305, 8249.289, 531.365, 0.0, 48885.667, 699.624, 1461.768, 166602.052, 60.0, 60.0, 0.0, 213.912, 0.0, 421.514]","[0.0, 0.0, 0.0, 9097.99, 16691.818, 32391.916, 0.0, 0.0, 66726.189, 25913.997, 129035.214, 8848.442, 0.0, 22833.353, 118408.284, 0.0, 821.49, 141.174]",12855.92161111111,23939.437055555554,662316.456,2017-08-22 08:03:50.876000
49,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 1', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[1999.295, 99.23, 126.255, 1769.475, 554.052, 1770.227, 179.864, 2072.899, 726.005, 2271.195, 1263.636, 1750.252, 969.735, 7261.765, 1022.195, 0.0, 19838.836, 474.185, 1372.772, 57428.42, 60.0, 60.0, 0.0, 269.824, 1994.021, 0.0, 247.568]","[0.0, 0.0, 0.0, 17695.167, 0.0, 31113.942, 0.0, 73254.08, 0.0, 17041.879, 0.0, 13413.72, 34165.161, 26652.528, 0.0, 0.0, 22191.806, 11165.058, 52822.933, 100193.586, 0.0, 11473.677, 137888.889, 0.0, 0.0, 212.899, 990.609]",3910.4335555555554,20380.59014814815,655857.64,2017-08-22 10:05:06.355000
50,"['Role 1', 'Role 2', 'Role 2', 'Role 3', 'Role 3', 'Role 3', 'Role 1', 'Role 1', 'Role 3', 'Role 3', 'Role 11', 'Role 11', 'Role 1', 'Role 3', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[505.735, 433.297, 90.714, 1873.0, 585.003, 19782.975, 1006.616, 0.0, 35235.386, 389.836, 1647.518, 23069.078, 60.0, 60.0, 0.0, 228.652, 0.0, 406.57]","[0.0, 0.0, 0.0, 32391.948, 64469.634, 30412.565, 0.0, 0.0, 16526.553, 24631.625, 98409.781, 15513.762, 0.0, 41960.189, 83720.471, 587.419, 0.0, 701.051]",4743.021111111111,22740.277666666665,494699.37799999997,2017-08-22 13:15:48.468000
