caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
21,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3108.461, 329.128, 116.124, 1226.543, 501.257, 1466.423, 518.966, 1414.093, 447.871, 1943.149, 800.443, 1536.267, 678.951, 4311.709, 1035.72, 0.0, 31587.709, 771.669, 468.149, 38972.708, 60.0, 60.0, 0.0, 349.641, 1498.851, 0.0, 347.341]","[0.0, 0.0, 0.0, 438.827, 0.0, 1402.684, 0.0, 48.086, 0.0, 999.422, 0.0, 1845.47, 479.317, 0.0, 0.0, 0.0, 661.637, 0.0, 96345.467, 10317.782, 0.0, 0.0, 55275.377, 114.995, 0.0, 0.0, 0.0]",3464.8582592592584,6219.594962962962,261480.23699999996,2017-08-18 11:38:53.420000
22,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1865.075, 282.523, 202.406, 1697.357, 1498.92, 20967.563, 1127.994, 0.0, 43741.155, 492.534, 1914.418, 145536.988, 60.0, 60.0, 0.0, 339.997, 0.0, 702.176]","[0.0, 0.0, 0.0, 3377.781, 3443.822, 701.331, 0.0, 0.0, 0.0, 0.0, 58343.266, 33968.256, 0.0, 21366.87, 69212.354, 0.0, 0.0, 0.0]",12249.394777777778,10578.53777777778,410902.786,2017-08-18 16:36:58.826000
23,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2825.979, 1823.302, 67.114, 1661.865, 1548.693, 6317.329, 860.638, 0.0, 31044.377, 629.69, 1282.583, 64654.467, 60.0, 60.0, 0.0, 237.599, 0.0, 243.768]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46948.177, 30777.009, 0.0, 1993.958, 78783.133, 0.0, 0.0, 0.0]",6295.4113333333335,8805.682055555555,271819.681,2017-08-19 06:56:30.633000
24,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2056.066, 238.04, 162.314, 862.438, 605.711, 1021.976, 2693.542, 9216.879, 465.382, 0.0, 15855.771, 646.392, 334.364, 53047.955, 60.0, 60.0, 0.0, 142.082, 0.0, 881.762]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24733.097, 38972.708, 0.0, 0.0, 3629.314, 0.0, 0.0, 0.0]",4417.5337,3366.75595,155685.793,2017-08-19 17:04:02.772000
25,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2468.617, 354.673, 61.806, 1626.564, 919.946, 2121.197, 702.265, 3146.7, 2774.605, 8184.552, 1952.403, 0.0, 32126.947, 413.22, 1328.293, 139923.327, 60.0, 60.0, 0.0, 265.576, 1218.264, 0.0, 447.447]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 88618.212, 2421.021, 0.0, 0.0, 32229.632, 0.0, 0.0, 0.0, 0.0]",8702.452260869564,5359.515869565217,323425.267,2017-08-19 18:34:43.700000
26,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2118.299, 715.505, 131.672, 1312.165, 750.256, 1617.161, 936.483, 15088.333, 775.86, 0.0, 42633.885, 502.301, 1019.129, 79834.374, 60.0, 60.0, 0.0, 333.948, 0.0, 791.048]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 54765.263, 1791.744, 0.0, 17678.138, 69152.354, 0.0, 0.0, 0.0]",7434.020950000001,7169.37495,292067.91800000006,2017-08-20 01:38:56.517000
27,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2689.972, 104.504, 161.274, 1353.539, 1094.635, 19698.396, 479.04, 0.0, 37071.405, 409.655, 1791.744, 90699.224, 60.0, 60.0, 0.0, 189.877, 0.0, 482.507]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32113.953, 76085.642, 0.0, 0.0, 6620.488, 0.0, 0.0, 0.0]",8685.876222222223,6378.8935,271165.85500000004,2017-08-20 09:12:06.456000
28,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2919.664, 221.096, 52.09, 1876.888, 2662.679, 14151.137, 1918.034, 0.0, 33065.799, 473.068, 672.865, 66218.391, 60.0, 60.0, 0.0, 313.099, 0.0, 811.805]","[0.0, 0.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10518.589, 20898.768, 0.0, 11350.553, 70325.824, 0.0, 0.0, 0.0]",6970.923055555555,6286.318555555556,238630.349,2017-08-20 16:58:32.812000
29,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1566.531, 383.26, 152.748, 1524.232, 1361.229, 19510.736, 757.791, 0.0, 48296.87, 601.871, 1292.837, 125847.871, 60.0, 60.0, 0.0, 211.063, 0.0, 462.859]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 643.777, 58160.8, 2441.579, 0.0, 32788.698, 75528.655, 0.0, 0.0, 0.0]",11227.216555555557,9420.194944444445,371653.407,2017-08-20 21:22:49.102000
30,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1779.252, 245.289, 60.624, 1672.112, 237.021, 885.25, 911.972, 6735.247, 1015.395, 0.0, 48528.043, 559.32, 2069.295, 147962.755, 60.0, 60.0, 0.0, 384.256, 0.0, 693.417]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1185.862, 1150.681, 26971.627, 55964.685, 0.0, 1812.448, 31352.137, 0.0, 72.259, 0.0]",10692.9624,5925.484950000001,332368.94700000004,2017-08-21 09:14:16.373000
31,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2640.87, 253.349, 158.964, 2096.824, 606.284, 1801.637, 635.311, 1524.711, 433.166, 1841.608, 984.635, 1610.552, 661.819, 704.545, 865.378, 927.633, 441.879, 1542.349, 1238.872, 20349.252, 689.786, 0.0, 51594.871, 392.495, 642.864, 137686.208, 60.0, 60.0, 0.0, 124.491, 0.0, 827.006]","[0.0, 0.0, 0.0, 0.0, 0.0, 890.662, 0.0, 2997.582, 0.0, 11083.333, 0.0, 1840.404, 0.0, 15590.318, 0.0, 398.37, 0.0, 0.0, 0.0, 2131.986, 0.0, 0.0, 1018.03, 1894.004, 41682.526, 51450.731, 0.0, 2731.407, 191515.093, 0.0, 0.0, 0.0]",7293.667468750002,10163.2639375,558621.805,2017-08-21 10:58:55.807000
32,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3360.342, 400.038, 124.084, 1588.99, 816.12, 2654.827, 783.653, 643.777, 799.511, 1913.065, 1846.295, 16252.137, 1495.834, 0.0, 40271.013, 505.348, 1738.818, 101126.649, 60.0, 60.0, 0.0, 371.857, 0.0, 865.689]","[0.0, 0.0, 0.0, 879.45, 0.0, 72.898, 0.0, 12422.871, 0.0, 0.0, 0.0, 1610.552, 0.0, 0.0, 0.0, 12372.402, 68647.006, 5001.67, 0.0, 10430.214, 34797.567, 0.0, 0.0, 0.0]",7403.251958333333,6093.109583333334,323912.677,2017-08-21 11:23:39.226000
33,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[320.58, 230.693, 60.598, 1436.946, 568.503, 889.018, 701.315, 11516.499, 1345.241, 0.0, 22144.192, 511.829, 372.284, 134731.527, 60.0, 60.0, 0.0, 266.267, 0.0, 724.375]","[0.0, 0.0, 0.0, 446.555, 0.0, 620.867, 2654.827, 1524.711, 0.0, 0.0, 496.367, 0.0, 35665.655, 5227.812, 0.0, 20806.525, 75468.655, 0.0, 0.0, 0.0]",8796.99335,7145.5987,318851.841,2017-08-21 12:08:07.388000
34,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1293.285, 260.305, 176.265, 2131.986, 570.082, 1150.681, 725.455, 267.862, 770.198, 2177.107, 559.074, 1339.272, 822.832, 1229.398, 553.754, 1955.152, 600.638, 1172.975, 602.263, 707.048, 514.091, 13108.211, 1841.815, 0.0, 15923.713, 598.84, 841.555, 80939.115, 60.0, 60.0, 0.0, 223.807, 0.0, 521.261]","[0.0, 0.0, 0.0, 666.012, 0.0, 503.51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1303.263, 2678.157, 0.0, 0.0, 11300.747, 12569.805, 41233.466, 40051.422, 0.0, 3869.805, 26435.234, 384.256, 0.0, 0.0]",3932.2952941176472,4146.931676470588,274693.717,2017-08-22 01:15:10.995000
35,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2719.133, 212.861, 153.806, 1590.007, 923.365, 12208.728, 670.342, 0.0, 30784.563, 676.137, 1875.004, 134144.788, 60.0, 60.0, 0.0, 264.391, 0.0, 361.822]","[0.0, 0.0, 0.0, 1223.015, 930.891, 11458.767, 0.0, 0.0, 486.306, 0.0, 39921.917, 102768.896, 0.0, 586.369, 146099.964, 0.0, 0.0, 0.0]",10372.497055555556,16859.784722222223,490181.072,2017-08-22 06:29:02.838000
36,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[372.043, 288.923, 85.462, 1303.263, 345.113, 1088.15, 784.451, 12457.214, 696.183, 0.0, 32456.112, 680.606, 749.341, 149694.293, 60.0, 60.0, 0.0, 281.649, 0.0, 553.39]","[0.0, 0.0, 0.0, 20.374, 0.0, 168.978, 1736.447, 12177.32, 0.0, 0.0, 15912.878, 0.0, 24624.816, 114863.782, 0.0, 11354.467, 107192.493, 0.0, 0.0, 0.0]",10097.809650000001,14402.57775,490007.748,2017-08-22 06:39:39.347000
37,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2288.683, 111.214, 78.045, 1156.648, 420.55, 1295.164, 1040.496, 1941.64, 861.104, 4357.982, 842.208, 0.0, 27047.625, 436.075, 892.906, 25665.499, 60.0, 60.0, 0.0, 294.526, 0.0, 607.562]","[0.0, 0.0, 0.0, 21936.157, 0.0, 26350.178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9413.94, 116830.422, 0.0, 0.0, 8329.197, 0.0, 0.0, 0.0]",3157.1785000000004,8311.813363636365,252317.82100000005,2017-08-22 08:25:49.312000
38,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2453.544, 315.803, 93.176, 2039.356, 498.856, 1652.586, 893.506, 1122.377, 125.146, 1775.797, 1502.676, 12588.333, 732.142, 0.0, 17413.192, 727.009, 1832.739, 14962.994, 60.0, 60.0, 0.0, 157.45, 0.0, 250.185]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 408.054, 133592.394, 6616.458, 0.0, 0.0, 212059.432, 0.0, 0.0, 0.0]",2552.369458333333,14694.847416666666,413933.20499999996,2017-08-23 02:29:41.901000
39,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2738.844, 284.488, 130.257, 1787.203, 1068.691, 1544.427, 1056.185, 1353.945, 927.249, 2179.612, 1533.2, 3545.066, 814.783, 0.0, 33894.997, 419.954, 371.762, 174046.007, 60.0, 60.0, 0.0, 410.376, 0.0, 536.727]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 861.224, 0.0, 0.0, 678.481, 25.547, 0.0, 0.0, 2136.731, 14947.821, 75048.701, 21207.69, 0.0, 0.0, 45792.716, 0.0, 0.0, 0.0]",9531.823875,6695.787958333334,389462.684,2017-08-23 11:36:11.181000
40,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[417.445, 264.349, 145.278, 1432.912, 845.011, 1515.769, 1284.059, 17119.033, 1508.986, 0.0, 36349.848, 469.027, 777.5, 163747.268, 60.0, 60.0, 0.0, 176.488, 1382.323, 0.0, 788.279]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9948.176, 4430.861, 71060.529, 40141.766, 0.0, 0.0, 36379.879, 0.0, 0.0, 1463.044, 0.0]",10873.503571428573,7782.107380952381,391767.8300000001,2017-08-23 11:45:29.066000
41,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2617.639, 60.701, 139.835, 1917.409, 338.866, 1166.311, 1663.259, 21106.778, 686.479, 0.0, 41778.521, 701.617, 486.188, 108199.019, 60.0, 60.0, 0.0, 201.21, 1646.562, 0.0, 342.463]","[0.0, 0.0, 0.0, 409.678, 0.0, 607.025, 0.0, 685.345, 0.0, 0.0, 1725.083, 347.805, 68358.58, 117190.739, 0.0, 0.0, 14397.66, 432.09, 226.98, 0.0, 353.577]",8722.517,9749.264857142856,387907.419,2017-08-23 12:48:17.238000
42,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2448.246, 191.326, 153.528, 1363.826, 544.577, 25.547, 593.172, 2578.699, 533.224, 1548.219, 785.778, 1577.142, 2221.753, 17578.785, 629.446, 0.0, 24102.674, 394.337, 781.031, 135213.942, 60.0, 60.0, 0.0, 166.937, 0.0, 538.573]","[0.0, 0.0, 0.0, 742.596, 0.0, 988.623, 0.0, 2951.894, 0.0, 1413.106, 0.0, 9299.878, 19110.465, 13146.022, 0.0, 0.0, 0.0, 1118.177, 33371.052, 192698.658, 0.0, 0.0, 176943.081, 123.326, 455.373, 0.0]",7465.029307692308,17398.548115384616,646453.013,2017-08-23 14:18:02.265000
43,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2649.921, 590.968, 157.774, 372.815, 657.707, 10085.656, 1975.74, 0.0, 15885.591, 408.934, 510.32, 142816.107, 60.0, 60.0, 0.0, 226.98, 1816.621, 0.0, 856.134]","[0.0, 0.0, 0.0, 3016.521, 915.808, 1548.219, 0.0, 0.0, 20933.62, 1620.365, 71429.095, 89283.195, 0.0, 0.0, 8174.304, 633.3, 183.518, 342.463, 0.0]",9427.96147368421,10425.284631578945,377211.676,2017-08-23 16:00:49.115000
44,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3219.177, 484.344, 118.99, 1151.338, 961.804, 721.704, 1291.049, 8475.779, 1285.015, 0.0, 34419.193, 500.494, 1626.053, 57070.48, 60.0, 60.0, 0.0, 314.191, 0.0, 634.257]","[0.0, 0.0, 0.0, 13998.025, 0.0, 0.0, 0.0, 434.817, 0.0, 0.0, 0.0, 60.0, 25934.74, 200485.442, 0.0, 0.0, 244401.793, 0.0, 0.0, 0.0]",5619.693400000001,24265.740850000002,597708.685,2017-08-24 03:23:38.919000
45,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[1373.059, 855.191, 89.537, 782.622, 1105.51, 1051.546, 1459.957, 8024.919, 1321.202, 0.0, 43699.729, 438.979, 2063.604, 27185.424, 60.0, 60.0, 0.0, 152.015, 1865.534, 0.0, 503.446]","[0.0, 0.0, 0.0, 1274.323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14851.627, 220919.07, 0.0, 0.0, 251789.617, 0.0, 0.0, 0.0, 538.573]",4385.34638095238,23303.48619047619,581465.4839999999,2017-08-24 08:29:33.240000
46,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3337.033, 422.32, 149.058, 25.999, 1319.572, 4720.426, 1061.083, 0.0, 50421.784, 559.51, 632.81, 131136.871, 60.0, 60.0, 0.0, 167.705, 0.0, 470.343]","[0.0, 0.0, 0.0, 19976.042, 1486.515, 1480.374, 0.0, 0.0, 0.0, 0.0, 205421.417, 7661.494, 0.0, 593.801, 135419.391, 366.886, 0.0, 0.0]",10808.028555555555,20689.217777777776,566950.434,2017-08-24 12:42:06.338000
47,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[707.774, 383.317, 186.333, 1032.178, 911.564, 1420.374, 1409.687, 11837.886, 1861.676, 0.0, 43258.851, 504.486, 1265.834, 71151.937, 60.0, 60.0, 0.0, 123.326, 1824.896, 0.0, 811.722]","[0.0, 0.0, 0.0, 8375.183, 0.0, 802.345, 4780.426, 0.0, 0.0, 0.0, 0.0, 0.0, 199224.018, 19063.424, 0.0, 0.0, 181909.593, 0.0, 166.937, 0.0, 0.0]",6610.087666666667,19729.615523809523,553133.767,2017-08-24 16:40:44.183000
48,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1197.542, 245.442, 72.587, 1599.216, 1219.907, 4898.889, 843.732, 0.0, 28544.698, 614.695, 1154.859, 143200.505, 60.0, 60.0, 0.0, 332.51, 0.0, 247.937]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 173852.623, 25296.389, 0.0, 25340.494, 80965.851, 0.0, 0.0, 0.0]",10238.473277777777,16969.742055555555,489747.87599999993,2017-08-25 10:41:56.784000
49,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2312.702, 689.041, 125.345, 1967.568, 771.407, 942.634, 854.732, 1819.033, 3273.952, 11931.757, 1742.58, 0.0, 18266.501, 763.796, 936.723, 74252.235, 60.0, 60.0, 0.0, 205.818, 0.0, 644.43]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 163292.995, 88123.779, 0.0, 1007.704, 110482.798, 0.0, 0.0, 0.0]",5528.193363636363,16495.78527272727,484527.5299999999,2017-08-25 12:13:26.931000
50,"['Role 1', 'Role 2', 'Role 8', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3085.231, 967.047, 1480.215, 154.086, 69.25, 2065.672, 2542.53, 3364.195, 589.905, 0.0, 50628.968, 658.416, 254.359, 152576.746, 60.0, 60.0, 0.0, 269.053, 0.0, 473.406]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 141789.386, 92835.932, 0.0, 5089.234, 26933.711, 0.0, 0.0, 0.0]",10964.95395,13332.413149999998,485947.34199999995,2017-08-25 12:51:42.796000
51,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1618.26, 420.628, 116.466, 640.308, 867.497, 1922.625, 981.092, 2347.245, 538.361, 1685.247, 1619.948, 21128.929, 913.569, 0.0, 25038.229, 432.276, 887.358, 133440.51, 60.0, 60.0, 0.0, 223.007, 0.0, 884.804]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 536.674, 2740.949, 96398.035, 134299.232, 0.0, 45528.908, 261645.472, 0.0, 0.0, 0.0]",8159.431625,22547.88625,736975.629,2017-08-26 02:06:45.718000
52,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2517.786, 362.763, 128.327, 1742.662, 1031.912, 14913.583, 489.301, 0.0, 30768.975, 516.493, 603.966, 144229.787, 60.0, 60.0, 0.0, 401.501, 0.0, 333.998]","[0.0, 0.0, 0.0, 0.0, 60.0, 0.0, 0.0, 0.0, 2320.241, 432.276, 96768.9, 160630.331, 0.0, 22931.616, 249223.811, 0.0, 0.0, 0.0]",11008.947444444444,29575.954166666663,730528.2289999999,2017-08-26 04:33:06.195000
53,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[878.032, 563.989, 130.429, 1237.23, 963.139, 1706.693, 414.698, 1177.129, 1409.98, 13672.244, 1036.769, 0.0, 34256.647, 730.071, 1096.641, 98993.444, 60.0, 60.0, 0.0, 302.261, 1683.32, 0.0, 550.521]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10807.467, 0.0, 73697.099, 164717.847, 0.0, 31096.882, 278405.342, 0.0, 0.0, 0.0, 0.0]",6996.662478260871,24292.37552173913,719647.8740000001,2017-08-26 07:19:21.764000
